Survived,Pclass,SibSp,Parch,HasCabin,CatAge,CatFare,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Unique
,3,0,0,False,0,1,False,False,True,True,False,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,1,3,True,False,True,False,True,False,False
,3,0,1,False,3,1,True,False,False,False,True,False,False
,1,0,0,True,1,2,True,False,True,False,True,False,False
,3,0,0,False,3,0,True,False,True,False,True,False,False
,2,0,0,False,2,1,False,False,True,False,False,True,False
,1,1,0,True,3,3,False,False,True,False,False,True,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,1,0,0,True,3,2,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,1,0,0,True,3,3,False,False,False,False,False,True,False
,3,0,2,False,3,2,False,False,True,False,False,True,False
,1,1,0,True,1,3,True,False,True,False,True,False,False
,2,0,0,False,1,2,True,False,False,False,True,False,False
,2,2,1,False,0,2,False,False,True,True,False,False,False
,1,3,2,True,1,3,False,False,True,True,False,False,False
,2,0,0,False,1,2,True,False,False,False,True,False,False
,3,4,1,False,0,2,True,True,False,False,False,False,False
,3,0,0,False,2,0,True,False,True,False,True,False,False
,3,0,0,True,1,0,True,False,True,False,True,False,False
,3,1,0,False,1,2,True,False,True,False,True,False,False
,1,0,0,True,3,3,False,False,False,True,False,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,2,0,0,False,2,1,True,False,True,False,True,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,3,0,0,False,0,0,False,True,False,True,False,False,False
,1,2,2,True,0,3,True,False,False,False,False,False,False
,2,0,0,False,1,2,False,False,True,False,False,True,False
,3,0,0,False,0,0,False,True,False,True,False,False,False
,1,0,0,False,3,3,True,False,True,False,True,False,False
,1,0,0,True,2,2,True,False,False,False,True,False,False
,1,1,4,True,3,3,False,False,True,False,False,True,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,3,0,0,False,2,1,False,False,True,True,False,False,False
,1,0,0,True,2,2,True,False,False,False,True,False,False
,1,0,0,True,2,3,False,False,False,True,False,False,False
,1,0,0,True,2,3,True,False,False,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,1,2,0,True,3,2,False,False,True,False,False,True,False
,2,0,0,False,2,1,True,False,True,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,1,1,False,0,2,True,False,False,False,False,False,False
,1,1,0,True,3,3,True,False,True,False,True,False,False
,1,0,0,False,3,2,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,0,0,False,1,1,True,True,False,False,True,False,False
,3,1,0,False,1,1,True,False,False,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,0,0,False,0,1,False,False,True,True,False,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,2,1,1,False,0,2,True,False,True,False,False,False,False
,3,1,0,False,0,1,False,False,True,False,False,True,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,1,1,2,True,1,3,False,False,True,False,False,True,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,1,0,0,False,1,2,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,1,1,0,True,3,3,False,False,True,False,False,True,False
,3,0,0,False,2,1,True,False,True,False,True,False,False
,3,0,0,False,0,0,False,False,True,True,False,False,False
,3,0,0,False,2,1,True,False,True,False,True,False,False
,1,1,0,True,3,3,False,False,False,False,False,True,False
,2,1,0,False,1,2,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,1,1,False,0,1,False,False,False,False,False,True,False
,3,0,0,False,1,2,True,False,True,False,True,False,False
,3,0,0,False,0,0,True,True,False,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,2,0,0,True,0,1,True,False,True,False,True,False,False
,2,0,0,False,3,2,True,False,False,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,1,0,0,True,3,3,False,False,False,True,False,False,False
,3,0,0,False,0,0,False,True,False,True,False,False,False
,1,1,0,True,3,3,False,False,True,False,False,True,False
,3,1,0,False,0,1,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,3,1,1,True,0,2,False,False,True,True,False,False,False
,1,0,0,True,3,3,True,False,False,False,True,False,False
,2,1,0,False,2,2,False,False,True,False,False,True,False
,2,0,0,False,0,2,False,False,True,True,False,False,False
,3,1,0,False,1,0,True,True,False,False,True,False,False
,1,1,0,True,2,3,False,False,False,False,False,True,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,0,1,False,0,2,False,False,True,True,False,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,3,2,0,False,1,2,False,True,False,True,False,False,False
,2,0,0,False,3,1,True,False,True,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,2,1,True,False,True,False,True,False,False
,1,0,0,True,3,2,True,False,False,False,False,False,True
,3,0,4,False,1,2,False,False,True,False,False,True,False
,3,1,0,False,1,0,True,False,False,False,True,False,False
,3,0,0,False,3,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,1,1,False,False,True,True,False,False,False
,3,1,6,False,3,3,True,False,True,False,True,False,False
,3,5,2,False,0,3,False,False,True,True,False,False,False
,1,0,0,False,2,3,False,False,True,True,False,False,False
,1,1,3,True,3,3,True,False,False,False,True,False,False
,2,0,0,False,1,2,True,False,True,False,True,False,False
,1,0,0,False,3,2,True,False,True,False,True,False,False
,3,3,0,False,2,2,True,False,True,False,True,False,False
,1,0,0,True,1,3,True,False,True,False,True,False,False
,3,0,0,False,0,1,True,False,True,False,True,False,False
,1,0,0,False,1,2,True,False,True,False,True,False,False
,2,1,1,False,2,2,True,False,True,False,False,False,True
,1,0,1,True,1,3,False,False,False,False,False,True,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,3,0,0,False,3,1,True,False,True,False,True,False,False
,3,0,2,False,3,1,False,False,True,False,False,True,False
,3,4,2,False,0,3,True,False,True,False,False,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,1,0,0,True,2,3,False,False,True,True,False,False,False
,3,0,0,False,1,0,False,False,True,True,False,False,False
,1,0,0,True,3,2,True,False,True,False,True,False,False
,3,0,2,False,1,1,False,False,True,False,False,True,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,1,1,False,0,2,True,False,False,False,False,False,False
,2,0,0,False,1,1,False,False,True,True,False,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,0,0,False,3,1,True,False,True,False,False,False,True
,3,1,1,False,1,2,False,False,True,False,False,True,False
,1,0,0,True,3,3,True,False,False,False,True,False,False
,3,2,2,False,0,3,True,False,True,False,True,False,False
,1,0,0,False,1,2,False,False,False,False,False,True,False
,3,0,0,False,0,1,False,False,True,True,False,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,3,1,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,3,1,5,False,3,3,True,False,True,False,True,False,False
,2,0,2,False,0,3,False,False,True,True,False,False,False
,2,0,0,False,0,3,False,False,True,True,False,False,False
,1,1,0,True,3,3,True,False,False,False,True,False,False
,2,0,3,True,3,3,False,False,True,False,False,True,False
,1,0,2,True,3,3,False,False,False,False,False,True,False
,2,0,0,False,2,1,True,False,True,False,True,False,False
,1,1,1,True,3,3,True,False,False,False,True,False,False
,1,1,0,True,0,3,False,False,True,False,False,True,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,1,1,1,True,1,3,False,False,False,False,False,True,False
,2,0,0,False,3,2,True,False,True,False,True,False,False
,2,0,1,False,0,2,False,False,True,True,False,False,False
,3,2,0,False,0,1,True,False,True,False,True,False,False
,3,8,2,False,1,3,False,False,True,True,False,False,False
,2,0,0,False,3,1,True,False,True,False,True,False,False
,2,1,0,False,2,2,True,False,True,False,True,False,False
,1,0,0,False,1,2,True,False,True,False,True,False,False
,3,1,1,False,0,2,True,False,True,False,False,False,False
,2,0,0,False,3,1,True,True,False,False,True,False,False
,2,0,2,False,0,3,True,False,True,False,False,False,False
,3,0,0,False,2,0,True,False,True,False,True,False,False
,1,0,2,True,0,3,True,False,False,False,False,False,False
,3,0,0,False,0,0,False,False,True,True,False,False,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,1,1,False,False,True,False,False,True,False
,3,0,0,False,1,2,False,True,False,True,False,False,False
,3,0,2,False,0,1,True,False,True,False,False,False,False
,1,1,0,True,3,3,True,False,False,False,False,False,True
,2,1,1,False,0,2,False,False,True,True,False,False,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,1,0,0,False,1,2,True,False,False,False,True,False,False
,3,0,0,False,2,0,False,True,False,True,False,False,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,1,0,0,True,2,2,False,False,False,True,False,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,2,2,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,0,0,False,0,3,True,False,True,False,True,False,False
,2,1,0,False,3,2,False,False,True,False,False,True,False
,3,4,2,False,3,0,False,False,True,True,False,False,False
,1,0,0,True,3,3,True,False,True,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,1,1,1,False,3,3,True,False,True,False,True,False,False
,1,1,1,True,3,3,False,False,False,False,False,True,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,2,1,0,False,2,1,False,False,False,True,False,False,False
,3,0,0,False,0,1,True,False,True,False,True,False,False
,2,0,0,True,0,1,False,False,True,False,False,True,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,1,0,0,False,3,2,False,False,False,False,False,True,False
,3,0,2,False,1,2,False,False,False,False,False,True,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,0,0,False,3,2,True,False,True,False,True,False,False
,2,0,0,False,3,1,True,False,True,False,True,False,False
,2,0,0,False,0,3,True,False,True,False,True,False,False
,1,0,0,False,0,2,False,False,True,True,False,False,False
,3,1,0,False,0,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,1,1,0,True,3,3,True,False,False,False,True,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,1,1,0,True,3,3,True,False,False,False,True,False,False
,3,0,0,False,0,0,True,False,False,False,True,False,False
,2,1,1,False,0,1,False,False,True,True,False,False,False
,1,1,0,True,3,3,False,False,False,False,False,True,False
,1,0,0,False,3,2,False,False,False,False,False,True,False
,2,0,2,False,3,2,False,False,True,False,False,True,False
,1,1,1,True,3,3,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,1,2,False,1,2,True,False,True,False,False,False,False
,1,1,0,True,3,3,True,False,True,False,True,False,False
,2,0,0,False,0,2,False,False,True,False,False,True,False
,2,1,1,False,3,3,True,False,True,False,True,False,False
,2,1,0,False,2,2,False,False,True,False,False,True,False
,3,1,0,False,1,1,False,False,False,False,False,True,False
,2,1,2,False,0,2,False,False,True,True,False,False,False
,3,0,0,False,0,1,True,False,True,False,True,False,False
,1,1,0,True,1,3,True,False,False,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,2,1,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,2,0,0,False,0,1,False,False,True,True,False,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,3,1,0,False,3,2,True,False,True,False,True,False,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,2,0,2,False,2,2,False,False,True,False,False,True,False
,3,1,1,False,0,1,False,False,True,True,False,False,False
,2,0,0,False,2,1,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,1,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,1,False,False,True,True,False,False,False
,3,0,0,False,0,1,True,False,True,False,True,False,False
,1,0,0,True,3,3,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,1,1,0,True,1,3,False,False,False,False,False,True,False
,3,1,0,False,1,2,False,True,False,True,False,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,2,1,0,False,0,2,False,False,True,True,False,False,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,2,1,0,False,3,2,True,False,True,False,True,False,False
,2,1,0,False,2,2,True,False,True,False,True,False,False
,2,0,0,False,0,1,True,False,True,False,True,False,False
,3,0,0,False,1,1,False,False,True,True,False,False,False
,3,1,1,False,0,1,True,False,True,False,False,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,1,1,False,0,2,False,False,False,True,False,False,False
,3,1,1,False,0,2,False,False,True,True,False,False,False
,3,0,0,False,3,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,1,1,0,True,1,3,True,False,True,False,True,False,False
,3,0,0,True,1,0,True,False,False,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,1,0,0,False,1,3,True,False,True,False,True,False,False
,3,0,0,False,2,0,False,True,False,True,False,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,1,1,1,True,3,3,True,False,True,False,False,False,True
,3,0,0,False,3,1,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,1,2,False,0,3,False,False,False,True,False,False,False
,3,2,0,False,1,2,True,False,False,False,True,False,False
,1,0,0,False,2,3,True,False,True,False,True,False,False
,3,0,0,False,2,0,True,False,True,False,True,False,False
,3,0,0,False,2,0,True,False,True,False,True,False,False
,2,0,0,True,1,2,True,False,False,False,True,False,False
,2,0,1,False,3,2,True,False,True,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,1,1,1,True,3,2,False,False,True,False,False,True,False
,1,1,2,True,2,3,True,False,True,False,True,False,False
,3,0,1,False,0,1,True,False,True,False,False,False,False
,1,1,1,True,3,3,True,False,True,False,True,False,False
,3,1,0,False,3,1,False,False,True,False,False,True,False
,3,0,0,False,0,1,True,False,True,False,True,False,False
,3,0,0,False,0,0,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,3,0,False,True,False,True,False,False,False
,1,0,0,True,3,3,False,False,False,False,False,True,False
,3,0,0,False,0,0,False,True,False,True,False,False,False
,1,1,0,True,3,3,True,False,False,False,True,False,False
,2,0,0,False,0,1,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,2,0,False,0,3,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,True,1,0,True,False,False,False,True,False,False
,2,0,0,True,1,1,True,False,True,False,True,False,False
,1,0,0,False,2,2,True,False,True,False,True,False,False
,1,0,0,False,3,3,False,False,True,True,False,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,2,1,True,0,3,False,False,True,True,False,False,False
,1,0,0,False,3,3,True,False,False,False,True,False,False
,2,1,0,False,2,2,True,False,True,False,True,False,False
,2,0,0,False,0,1,True,False,True,False,True,False,False
,2,0,2,False,3,3,False,False,True,False,False,True,False
,1,0,0,True,3,2,True,False,False,False,True,False,False
,3,0,0,False,1,0,True,False,False,False,True,False,False
,3,1,1,False,0,2,False,False,False,False,False,True,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,1,0,0,True,2,2,True,False,True,False,True,False,False
,2,0,0,False,2,1,True,False,True,False,True,False,False
,3,0,2,False,3,0,True,False,False,False,True,False,False
,2,0,0,False,1,3,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,False,False,False,False,False,False
,2,0,0,False,0,1,True,False,True,False,True,False,False
,3,0,0,False,2,0,True,False,True,False,True,False,False
,3,1,9,False,1,3,True,False,True,False,True,False,False
,1,0,1,True,3,3,False,False,False,False,False,True,False
,3,1,1,False,1,2,True,False,True,False,False,False,False
,3,0,0,False,0,0,False,False,True,True,False,False,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,3,0,0,False,3,0,False,False,False,False,False,True,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,2,0,0,False,2,2,False,False,True,True,False,False,False
,1,0,1,True,3,3,False,False,False,False,False,True,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,2,0,0,False,0,3,True,False,True,False,True,False,False
,2,1,2,False,3,3,True,False,True,False,True,False,False
,3,1,2,False,0,2,False,False,True,True,False,False,False
,1,0,0,True,3,2,True,False,True,False,True,False,False
,1,2,0,True,3,3,False,False,True,False,False,True,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,1,0,False,2,2,False,False,True,False,False,True,False
,3,8,2,False,0,3,True,False,True,False,False,False,False
,2,1,1,False,1,3,False,False,False,False,False,True,False
,2,0,0,False,2,2,False,False,True,False,False,True,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,1,1,0,True,1,3,False,False,False,False,False,True,False
,3,1,9,False,1,3,False,False,True,False,False,True,False
,3,1,0,False,1,2,True,False,False,False,True,False,False
,3,0,0,False,0,3,False,False,True,True,False,False,False
,1,0,1,False,3,3,False,False,False,False,False,True,False
,2,0,0,False,2,1,True,False,False,False,True,False,False
,2,1,0,False,0,1,True,False,True,False,True,False,False
,1,0,0,True,2,3,False,False,False,True,False,False,False
,1,0,0,True,3,0,True,False,True,False,True,False,False
,2,0,0,False,3,1,True,False,True,False,True,False,False
,1,1,1,True,3,3,False,False,True,False,False,True,False
,1,0,0,False,3,3,False,False,False,True,False,False,False
,3,2,0,False,0,1,False,False,True,True,False,False,False
,2,0,0,False,0,1,True,False,True,False,True,False,False
,1,0,0,True,3,3,True,False,True,False,True,False,False
,3,4,2,False,0,3,True,False,True,False,False,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,3,0,0,False,1,2,False,False,True,False,False,True,False
,3,1,0,False,0,2,False,False,True,False,False,True,False
,2,0,0,False,1,1,True,False,True,False,True,False,False
,2,1,2,False,1,3,False,False,True,True,False,False,False
,3,0,0,False,1,0,True,False,True,False,True,False,False
,2,0,0,False,3,1,True,False,True,False,True,False,False
,3,0,0,False,0,0,True,True,False,False,True,False,False
,3,3,1,False,0,2,True,False,True,False,False,False,False
,1,0,0,True,1,3,True,False,True,False,True,False,False
,1,0,1,True,3,3,False,False,True,False,False,True,False
,3,0,2,False,0,2,True,False,True,False,False,False,False
,2,0,0,False,3,1,True,False,True,False,True,False,False
,3,3,1,False,2,2,True,False,True,False,True,False,False
,1,1,0,True,0,3,False,False,True,False,False,True,False
,3,0,0,False,1,0,True,True,False,False,True,False,False
,1,1,1,True,3,3,False,False,False,False,False,True,False
,3,0,0,False,0,0,True,False,True,False,True,False,False
,3,0,0,False,2,0,True,True,False,False,True,False,False
,1,0,0,True,2,3,False,False,True,True,False,False,False
,2,1,0,False,3,2,True,False,True,False,True,False,False
,1,0,1,False,0,3,False,False,False,True,False,False,False
,1,0,0,False,0,3,True,False,True,False,True,False,False
,1,1,0,True,3,2,True,False,False,False,True,False,False
,2,0,0,True,0,1,True,False,False,False,True,False,False
,2,1,0,False,1,1,True,False,True,False,True,False,False
,1,1,1,True,3,3,True,False,False,False,True,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,3,1,1,False,0,1,False,False,True,True,False,False,False
,3,0,0,False,1,0,False,True,False,True,False,False,False
,1,1,0,True,3,3,False,True,False,False,False,True,False
,3,0,0,False,1,0,False,False,True,True,False,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,1,0,0,True,3,3,False,False,False,False,False,False,True
,3,0,0,False,3,0,True,False,True,False,True,False,False
,3,0,0,False,1,1,True,False,True,False,True,False,False
,3,1,1,False,1,2,True,False,False,False,False,False,False
